sale_date,company_std,brand,model,production_year_clean,country_code,fuel_code,engine_volume_clean,transmission_std,drive_type_std,region_clean,area_clean,quantity,price_usd,sale_amount_usd,segment_2013,class_2013
2019-01-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Костанай,Костанайская Область,2.0,14000.0,28000.0,Минивэны,Компактвэн
2019-02-28,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Костанай,Костанайская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-02-28,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,UNK,1.7,Механика,4WD,Алматы,Алматы,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-03-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Костанай,Костанайская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-03-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,UNK,1.7,Механика,4WD,Костанай,Костанайская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-04-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Шымкент,Южно-казахстанская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-04-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Уральск,Западно-казахстанская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-06-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Костанай,Костанайская Область,2.0,13500.0,27000.0,Минивэны,Компактвэн
2019-07-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Шымкент,Южно-казахстанская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-07-31,БИПЭК АВТО,Lada,ВИС,2018.0,РОС,UNK,1.7,Механика,4WD,Алматы,Алматы,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-08-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Кокшетау,Акмолинская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-08-31,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Караганда,Карагандинская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-09-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Алматы,Алматы,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-09-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Нур-султан,Нур-султан,2.0,13500.0,27000.0,Минивэны,Компактвэн
2019-09-30,БИПЭК АВТО,Lada,ВИС,2019.0,РОС,F,1.7,Механика,4WD,Кокшетау,Акмолинская Область,1.0,13500.0,13500.0,Минивэны,Компактвэн
2019-02-28,Almaty Motors Premium,Land Rover,Discovery,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,114855.1834,114855.1834,Внедорожники,Среднеразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Discovery,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,66138.24344,66138.24344,Внедорожники,Среднеразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Discovery,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,65794.89888,65794.89888,Внедорожники,Среднеразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Discovery,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,110535.4301,110535.4301,Внедорожники,Среднеразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Discovery,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,63163.10292,63163.10292,Внедорожники,Среднеразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Discovery,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,89001.11949,89001.11949,Внедорожники,Среднеразмерные SUV
2019-06-30,TERRA MOTORS,Land Rover,Discovery,2018.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,89001.11949,89001.11949,Внедорожники,Среднеразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Discovery Sport,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,61264.91926,61264.91926,Внедорожники,Среднеразмерные SUV
2019-03-31,TERRA MOTORS,Land Rover,Discovery Sport,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,61244.01342,61244.01342,Внедорожники,Среднеразмерные SUV
2019-08-31,Almaty Motors Premium,Land Rover,Discovery Sport,,UK,UNK,,НЕИЗВЕСТНО,UNK,Алматы,Алматы,1.0,59865.2292,59865.2292,Внедорожники,Среднеразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,86421.20555,86421.20555,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,75849.80426,75849.80426,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,158042.4493,158042.4493,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,100428.3123,100428.3123,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,142713.9174,142713.9174,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,130821.091,130821.091,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2017.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,58142.7071,58142.7071,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,87214.06065,87214.06065,Внедорожники,Полноразмерные SUV
2019-01-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,182356.6723,182356.6723,Внедорожники,Полноразмерные SUV
2019-01-31,TERRA MOTORS,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179713.8219,179713.8219,Внедорожники,Полноразмерные SUV
2019-01-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179713.8219,179713.8219,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,84685.84952,84685.84952,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,90772.64496,90772.64496,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,92360.50464,92360.50464,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,101887.6627,101887.6627,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,174664.5646,174664.5646,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,144230.5875,144230.5875,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,87332.28232,87332.28232,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,40225.77852,40225.77852,Внедорожники,Полноразмерные SUV
2019-02-28,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,102681.5925,102681.5925,Внедорожники,Полноразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,148200.2367,148200.2367,Внедорожники,Полноразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,148200.2367,148200.2367,Внедорожники,Полноразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179957.4302,179957.4302,Внедорожники,Полноразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179957.4302,179957.4302,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,91270.77594,91270.77594,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,100530.13,100530.13,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,140213.0761,140213.0761,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,142329.4999,142329.4999,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,77249.46833,77249.46833,Внедорожники,Полноразмерные SUV
2019-03-31,Almaty Motors Premium,Land Rover,Range Rover,2017.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,50265.06501,50265.06501,Внедорожники,Полноразмерные SUV
2019-03-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179896.0221,179896.0221,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,169939.4278,169939.4278,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,140957.5099,140957.5099,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,218681.7443,218681.7443,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,62179.38753,62179.38753,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,101436.7127,101436.7127,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,118562.3915,118562.3915,Внедорожники,Полноразмерные SUV
2019-04-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,141484.4538,141484.4538,Внедорожники,Полноразмерные SUV
2019-04-30,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,147544.3094,147544.3094,Внедорожники,Полноразмерные SUV
2019-04-30,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,179160.9471,179160.9471,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,160539.5533,160539.5533,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,89481.06247,89481.06247,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,113167.2261,113167.2261,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,134221.5937,134221.5937,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,168434.9411,168434.9411,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,93165.57681,93165.57681,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,128958.0018,128958.0018,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,157907.7573,157907.7573,Внедорожники,Полноразмерные SUV
2019-05-31,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,145275.1367,145275.1367,Внедорожники,Полноразмерные SUV
2019-05-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,178940.8366,178940.8366,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,128266.3193,128266.3193,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,43977.02375,43977.02375,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,163604.9991,163604.9991,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,209414.3988,209414.3988,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,191090.6389,191090.6389,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,41882.87976,41882.87976,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,47118.23973,47118.23973,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,143972.3992,143972.3992,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,134810.5192,134810.5192,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,157060.7991,157060.7991,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,146590.0792,146590.0792,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,116486.7593,116486.7593,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,115177.9193,115177.9193,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,57588.95967,57588.95967,Внедорожники,Полноразмерные SUV
2019-06-30,Almaty Motors Premium,Land Rover,Range Rover,2018.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,129575.1593,129575.1593,Внедорожники,Полноразмерные SUV
2019-06-30,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,178002.239,178002.239,Внедорожники,Полноразмерные SUV
2019-07-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,122464.9668,122464.9668,Внедорожники,Полноразмерные SUV
2019-07-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,111260.7251,111260.7251,Внедорожники,Полноразмерные SUV
2019-07-31,Almaty Motors Premium,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,4WD,Алматы,Алматы,1.0,177183.3562,177183.3562,Внедорожники,Полноразмерные SUV
2019-07-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,145915.7051,145915.7051,Внедорожники,Полноразмерные SUV
2019-07-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,177183.3562,177183.3562,Внедорожники,Полноразмерные SUV
2019-08-31,Almaty Motors Premium,Land Rover,Range Rover,,UK,UNK,,НЕИЗВЕСТНО,UNK,Алматы,Алматы,5.0,41375.53638,206877.6819,Внедорожники,Полноразмерные SUV
2019-08-31,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,175846.0296,175846.0296,Внедорожники,Полноразмерные SUV
2019-09-30,TERRA MOTORS,Land Rover,Range Rover,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,144679.2899,144679.2899,Внедорожники,Полноразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover Evoque,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,52709.92299,52709.92299,Внедорожники,Компактные SUV
2019-05-31,TERRA MOTORS,Land Rover,Range Rover Evoque,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,52412.16051,52412.16051,Внедорожники,Компактные SUV
2019-05-31,TERRA MOTORS,Land Rover,Range Rover Evoque,2019.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,52412.16051,52412.16051,Внедорожники,Компактные SUV
2019-06-30,TERRA MOTORS,Land Rover,Range Rover Evoque,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,52137.24322,52137.24322,Внедорожники,Компактные SUV
2019-08-31,Almaty Motors Premium,Land Rover,Range Rover Evoque,,UK,UNK,,НЕИЗВЕСТНО,UNK,Алматы,Алматы,1.0,51505.6848,51505.6848,Внедорожники,Компактные SUV
2019-09-30,TERRA MOTORS,Land Rover,Range Rover Evoque,2018.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,51457.63868,51457.63868,Внедорожники,Компактные SUV
2019-09-30,TERRA MOTORS,Land Rover,Range Rover Evoque,2019.0,UK,F,2.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,51457.63868,51457.63868,Внедорожники,Компактные SUV
2019-01-31,TERRA MOTORS,Land Rover,Range Rover Sport,2018.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,126492.1021,126492.1021,Внедорожники,Среднеразмерные SUV
2019-02-28,TERRA MOTORS,Land Rover,Range Rover Sport,2018.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,126663.5666,126663.5666,Внедорожники,Среднеразмерные SUV
2019-03-31,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,126620.3443,126620.3443,Внедорожники,Среднеразмерные SUV
2019-04-30,TERRA MOTORS,Land Rover,Range Rover Sport,2018.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,126102.9596,126102.9596,Внедорожники,Среднеразмерные SUV
2019-07-31,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,124711.0264,124711.0264,Внедорожники,Среднеразмерные SUV
2019-08-31,Almaty Motors Premium,Land Rover,Range Rover Sport,,UK,UNK,,НЕИЗВЕСТНО,UNK,Алматы,Алматы,1.0,123769.7451,123769.7451,Внедорожники,Среднеразмерные SUV
2019-08-31,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,123769.7451,123769.7451,Внедорожники,Среднеразмерные SUV
2019-08-31,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,123769.7451,123769.7451,Внедорожники,Среднеразмерные SUV
2019-09-30,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,5.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,123654.2888,123654.2888,Внедорожники,Среднеразмерные SUV
2019-09-30,TERRA MOTORS,Land Rover,Range Rover Sport,2019.0,UK,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,1.0,123654.2888,123654.2888,Внедорожники,Среднеразмерные SUV
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-01-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Актобе,Актюбинская Область,1.0,42549.89019,42549.89019,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Алматы,Алматы,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Актобе,Актюбинская Область,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-02-28,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Актобе,Актюбинская Область,1.0,42607.56804,42607.56804,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2019.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,37612.7321,37612.7321,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Нур-султан,Нур-султан,1.0,37612.7321,37612.7321,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,37612.7321,37612.7321,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Нур-султан,Нур-султан,1.0,37612.7321,37612.7321,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.7,Механика,4WD,Алматы,Алматы,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.0,Автомат,FWD,Нур-султан,Нур-султан,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Шымкент,Южно-казахстанская Область,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-03-31,Тойота Центр,Lexus,ES,2018.0,JPN,F,2.5,Автомат,FWD,Алматы,Алматы,1.0,42705.57029,42705.57029,Легковые автомобили,E класс
2019-04-30,Тойота Центр,Lexus,ES,2018.0,JPN,F,3.5,Автомат,FWD,Алматы,Алматы,1.0,42418.98895,42418.98895,Легковые автомобили,E класс
